earnings_date,revr,ievr,skew_ratio,underlying_price,methodology,ticker,dispersion,SMB,HML,RMW,CMA,RF,term_ratio,skew,kurt,iv_ratio,smirk
2020-07-22,1.2292853692982155,1.1195555647168924,1.2272694546109078,200.57,ST/MT Ratio (Expanding EWM),MSFT,0.0912017587085293,-0.0088224331547925,0.024337776140178,0.0285927386526745,-0.0165289094532778,0.0020340295863466,0.8347758242769017,0.9891800034231014,-0.2477657340836976,1.0284058057318932,1.163313513370463
2020-10-27,0.8626584194247527,1.1393207950562394,1.3642691264384266,209.44,ST/MT Ratio (Expanding EWM),MSFT,0.2308874689356696,0.0135942200991247,-0.010637342244371,0.0092327148910432,-0.0034950035191878,0.0026137708557899,0.905522429978543,0.9048279741202472,1.0757494570590276,1.0817278468076916,1.285148197600724
2021-01-26,1.0380560153849223,1.2012209552234827,1.1280092914899325,224.96,ST/MT Ratio (Expanding EWM),MSFT,0.0559756665708997,0.0361440794492825,0.0687192463979651,0.0291272118521188,0.0429634528024085,0.0023754558576272,1.0357883212372987,1.0884690237512569,1.2936065035908153,1.178370188958608,1.2313512582406585
2021-04-27,1.0723122401781051,1.146230320379678,1.2737947397647535,235.24,ST/MT Ratio (Expanding EWM),MSFT,0.1734947549846833,-0.0147710983245851,-0.0141714476901001,0.0066221958274222,0.0230532114654529,0.0021675701058009,0.9291914933455232,0.9949017454628548,0.0505344494642945,1.051326311914564,1.1976197804914313
2021-07-27,0.8918286723915432,1.2071662763507622,1.44854538812083,268.72,ST/MT Ratio (Expanding EWM),MSFT,0.1063382703770018,-0.0044980641832336,0.0262628611602792,0.0035975760821238,0.0245555877971744,0.0031622595975056,1.001287682873185,0.927118558331245,1.8943228017599236,1.1417910386012862,1.015799146047888
2021-10-26,1.5278942397640425,1.2037774117162157,1.520833943124276,294.17,ST/MT Ratio (Expanding EWM),MSFT,0.1301389916043061,-0.0367217240902109,0.0129787774121947,-0.0057853558928433,-0.0324056763948161,0.0014604087792628,1.0656502957133402,1.0706367604217577,2.5564774229097713,1.1535676674482218,1.110172799323857
2022-01-25,1.2382001746329012,1.1520209875074785,1.3188963332336563,342.45,ST/MT Ratio (Expanding EWM),MSFT,0.1766615147661183,-0.0398672318428234,0.0430522386819639,0.0420853339708027,-0.0257788434138217,0.0028949105560268,1.0766022183254378,1.2533398804088416,0.982868040313102,0.9939752221466466,1.2014664551638323
2022-04-26,1.3436367609065627,1.1396056360555535,1.3244009383372934,310.7,ST/MT Ratio (Expanding EWM),MSFT,0.2384547936096254,0.0304384037837969,0.0508453359018055,-0.01746071664855,-0.0679769664871356,0.0003679851149735,0.8880265019138768,1.0554124592024168,2.4629089484271747,1.1173267020807944,1.0615244020989998
2022-07-26,1.3580298691180814,1.1094112999518926,1.369419539534122,264.89,ST/MT Ratio (Expanding EWM),MSFT,0.1337119723640071,0.0494684009999788,0.0049601244719729,0.0413091931169529,-0.0172345205270688,0.0010950521670619,0.885897800963343,1.0423873563328947,0.1364165969097319,0.9528267863831562,1.197333165426263
2022-10-25,1.6106817884241191,1.034398283280987,1.3767291097840528,237.45,ST/MT Ratio (Expanding EWM),MSFT,0.1841346554846654,-0.0005203542553116,-0.0186025361103855,0.0154966030935092,0.0269175796596414,0.0001929586050681,0.9008279547400686,1.0816669880671057,0.5434377873444363,1.1946232135906891,1.0564368976592882
2023-01-24,0.9181777707404388,1.1537076705834308,1.248619662363456,238.73,ST/MT Ratio (Expanding EWM),MSFT,0.194528915984334,0.0371236514262208,0.0177991642881734,-0.0319826543700485,0.0159236628937092,0.0017251546993302,0.831992993118702,0.9359303010288336,1.3630148854122592,1.0798090655214796,1.067503596193062
2023-04-25,1.483314915431948,1.109405536144986,1.5634376085652024,276.38,ST/MT Ratio (Expanding EWM),MSFT,0.233133391586806,0.0146572608766671,-0.0163314610925631,0.0121912323247855,-0.002537831573803,0.0019537387827336,0.9727374769248118,0.9215730331363484,1.066186041557049,1.0514218426141055,0.959819727422778
2023-07-25,1.2471196438866536,1.2558522000320915,1.2003872573199732,328.6,ST/MT Ratio (Expanding EWM),MSFT,0.2369379975814107,-0.0205791914111793,0.0644016174257986,-0.0495006626912906,0.0024424929070486,0.0021141014922265,0.8415357544443711,0.9494289962397964,-0.5958870140349659,1.082912458661028,0.9785930609611676
2015-01-29,1.5281682377444314,1.2800742361433668,1.117640104043509,535.28,ST/MT Ratio (Expanding EWM),GOOGL,0.1863900793509141,0.0146488461927944,0.0080960599324821,0.0186377004207758,-0.0142221385643851,0.0020618833528871,0.9005720608749854,0.969428857660576,2.8313412177940123,1.156385238945551,0.9921979349406084
2015-04-23,1.079220098440745,1.13051776560257,1.1040171063814397,577.54,ST/MT Ratio (Expanding EWM),GOOGL,0.2179409752373607,0.0558312798263089,-0.0069596465393632,0.0251307870747247,0.0081189720600446,0.0010724466691882,0.9310265175688504,0.9839571369219988,0.967503837843295,0.905883159742276,1.1685472035587183
2015-07-16,1.731720360225801,1.261512153518718,1.1539234352540997,544.87,ST/MT Ratio (Expanding EWM),GOOGL,0.0652078690142641,0.0007460886311516,0.0095404091759472,-0.0118088988913013,0.0221469569870153,0.0018097591555867,1.0092632599270566,1.2594555713204414,-0.3424292626863434,1.1412327738183394,1.2167844057866863
2015-10-22,1.1153248274032042,1.195036131395367,1.18221266080771,653.2,ST/MT Ratio (Expanding EWM),GOOGL,0.2232590725647928,0.0567625279534902,-0.0364137886858908,0.0060886923988895,-0.0373971696852618,0.0005025533313942,0.8508724756867548,1.059423689657651,-0.3193894354219324,0.9764161501372648,1.0052984699322178
2016-02-01,1.522905606625356,1.1636851857677506,1.3572900014165166,778.01,ST/MT Ratio (Expanding EWM),GOOGL,0.1044477482627051,-0.089691078643141,-0.0251484211553195,0.0518539358437571,0.0104911921959337,0.0033632289751322,1.022494557610309,1.0645643727041862,2.7909312160252213,0.9379110425841016,1.2894768539400796
2016-04-21,1.452522295336289,1.395127980880243,1.5869851739137817,760.05,ST/MT Ratio (Expanding EWM),GOOGL,0.1853170742417672,0.0307665876531328,0.0400124172383327,-0.0096436676065484,0.0263108717738666,0.0016963739271019,0.8922554560857056,1.2091495745527412,0.3558797046912856,0.9429244186251942,1.243155674098496
2016-07-28,1.1172056644273651,1.427088735320554,1.6856036817016546,691.26,ST/MT Ratio (Expanding EWM),GOOGL,0.2376270424287173,0.0050466473883359,-0.0157068283691418,-0.023472689676415,-0.0073775072240842,0.0015111138809563,0.9235443596945851,1.1635421616907369,1.2657747403465065,1.0415268928172623,1.0983277890594156
2016-10-27,1.1116089523453907,1.676707134752193,1.331429527630136,810.73,ST/MT Ratio (Expanding EWM),GOOGL,0.2124943962127019,-0.0084652572663053,-0.0274073294804581,0.0400415850615649,0.0205175153030145,0.003588940328444,1.092895165636915,0.9351091656493764,1.6727226478316206,1.1687436304195735,0.9231152788079456
2017-01-26,1.1155244415357786,1.6821913268040654,1.5421393108436905,809.93,ST/MT Ratio (Expanding EWM),GOOGL,0.1538875919243152,0.0052116271787425,0.0200995825758185,0.0520646797632698,0.0733663611118138,0.0007577534664507,0.8562613356934667,1.1866527746808126,0.7491265929784703,1.0210645862441066,0.9547866538176945
2017-04-27,1.427865951563181,1.637717342783793,2.0088952268202123,840.63,ST/MT Ratio (Expanding EWM),GOOGL,0.1691644206660991,-0.0675649120110312,0.0395711246398899,0.0030923917961961,0.0003914301753276,0.000874412885968,1.0027080162871151,0.9506181244785508,0.9064818252421616,1.129084589688497,1.0033057431548655
2017-07-24,1.2291213909274483,1.531903917312538,1.3406410234714772,986.09,ST/MT Ratio (Expanding EWM),GOOGL,0.1282278481376404,-0.0056885160743129,0.025568599319952,0.0282865758852089,0.0128326762501331,0.0009037796751314,0.9923144672718908,1.2968063877587344,1.746601693416149,1.1524070313915595,1.0659390426242183
2017-10-26,1.3564029404792592,1.5808539357325402,1.4237877608417246,937.43,ST/MT Ratio (Expanding EWM),GOOGL,0.2254288543310303,0.0144989400029111,0.0338814305741744,0.036536897888272,-0.0154514270915347,0.0019321286183005,1.107144369250342,0.9162036691765288,-0.5083552698310201,0.9609211778760186,1.0607807698460878
2018-02-01,1.3261498345238014,1.513359788575906,1.376824699651208,1073.21,ST/MT Ratio (Expanding EWM),GOOGL,0.2074972663881795,0.053726291565953,-0.0187038526570838,-0.0155621058134596,0.0075312790650512,0.0024316316296375,1.138297951330305,1.0385064203151722,1.6184847740618515,1.1127942884410449,1.1344729416353363
2018-04-23,1.2746757548570136,1.131096685071204,1.292362795114381,1026.55,ST/MT Ratio (Expanding EWM),GOOGL,0.1020174102118206,-0.0161394576395776,-0.0386543200022553,-0.0091326458841967,0.0145067906245575,0.0027396754681178,0.9428967872680544,1.1308213366854178,0.3690623711589849,0.9251621215656036,1.2971215912744058
2018-07-23,1.1613430860493807,1.3407744074787438,1.1273772411070424,1169.29,ST/MT Ratio (Expanding EWM),GOOGL,0.1918503775264408,-0.0262972761012615,0.0490400095586646,0.0337718628288683,0.0078710585067534,0.0045719953174949,0.8508729814530044,0.9289393535344228,2.5141229968286236,0.9905503982678684,1.1601187896294032
2018-10-25,1.3641641395993975,1.3287599155782346,1.419705544352653,1193.89,ST/MT Ratio (Expanding EWM),GOOGL,0.1844751583824213,-0.0155614965254587,-0.005680395165264,0.0451253569677127,-0.0224923829927214,-0.0002494324542007,0.9316022918648932,1.0565817083177884,0.048451888067186,1.002913201737903,1.0642801602346172
